ID,Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount
8073,10725,1.070893975,-0.423954063,0.436242349,0.214536057,-0.424837005,0.273342605,-0.4346423,0.114124918,1.920625058,-0.618055436,1.75319872,-1.721165098,0.86949232,1.559936785,-1.381791764,-0.354297689,0.870703764,-0.191885869,0.29599777,-0.048230099,-0.175253775,-0.194846136,-0.122853715,-0.28885079,0.313796173,1.101377837,-0.098545568,-0.013230062,73.5
8074,10734,-1.153552798,1.096359186,2.171407229,2.516923917,1.426893838,2.230158891,0.550503413,-0.052835752,0.502923445,1.770140488,3.37428989,-2.395239264,1.084022703,1.290409329,1.146407984,-1.33836133,1.33551788,-1.344236475,-0.583670833,0.222156025,-0.369662299,-0.014952137,0.241196566,-1.127873137,-0.797110565,-0.07357043,-0.347096439,-0.385779479,6.05
8075,10734,-0.334229648,1.314776826,1.458255868,0.256148475,0.187604679,-0.918989007,0.673745466,-0.204246601,0.754767979,-0.906774405,0.889595414,-2.108444919,2.654006062,0.82671406,0.057787924,0.310590489,0.689910528,0.023703719,-0.300109096,0.123669042,-0.405071806,-0.80173809,-0.018360108,0.298023307,-0.154257395,0.030309509,0.225457844,0.093666146,1.29
8076,10736,-1.111518829,0.990916902,1.741730222,-1.158676407,-0.042108725,-1.022282346,0.778665088,-0.369756743,1.760595404,-0.281825466,0.662717726,-2.447967396,1.950409745,0.965262719,-0.185994073,0.450286592,-0.089012813,-0.175159998,-0.942259763,0.297589008,-0.360158036,-0.371690501,-0.08617876,0.378759815,-0.273611795,0.661850879,0.304932524,0.090930772,38.34
8077,10736,-0.428043799,1.228053496,1.886092232,0.706976655,0.002511827,-0.972700416,0.612398197,-0.229952595,0.508776211,-0.983575344,1.105617993,-2.431399257,1.991005493,1.080476807,0.488481813,-0.03514006,1.114774696,0.107418194,0.331950981,0.058583806,-0.324296138,-0.711517154,-0.020452055,0.621906868,-0.318360722,0.113538446,0.048438238,0.118284524,4.49
8078,10738,-3.194053959,-0.666322237,0.856946053,0.683026578,0.205307382,-0.66790511,0.141801698,-0.675221385,2.965743002,1.285342596,1.001863507,-2.273198495,1.541880238,0.391390048,-0.134517892,-1.23596102,1.375319505,-0.928931182,0.994424654,-1.031155594,-0.654780968,0.298143127,0.542104439,0.475796894,-0.210725762,1.101040553,-0.747639763,0.932734976,24.5
8079,10742,-0.40861471,-0.03635189,0.966029872,-1.965132534,0.745356005,0.143289125,0.087799163,-0.014955242,0.22372717,0.251811509,1.139556555,-3.859270072,0.280865214,1.447738078,-0.95386435,1.335068006,0.328751627,-0.437440098,0.089140393,0.171346156,0.085057479,0.536037393,-0.289689628,-1.220332006,-0.101137766,-0.300336475,0.159068322,-0.051870027,9.9
8080,10742,1.230933755,-0.213612703,0.338761295,-0.18750785,-0.255628926,0.242584119,-0.609795195,0.195759596,1.760979953,-0.407466317,1.576936281,-2.795990896,-0.095986072,2.12278106,0.336431506,0.612642546,0.205413971,0.40677197,0.076291979,-0.197852467,-0.27320097,-0.647034435,0.034284133,-0.871064488,0.032040826,0.934873384,-0.100816287,-0.020814677,15.66
8081,10744,-1.052867252,0.326885529,1.789433726,-0.505030992,-0.166838556,-0.923908634,0.776952258,-0.44991766,1.971622308,-0.707953239,0.393979052,-2.356381665,1.293582941,0.791637291,-1.579145306,-0.45528711,0.687473107,-0.466836133,-0.291053815,-0.11642383,-0.252911695,0.082785493,0.105017398,0.735953213,-0.245240175,0.843149718,-0.104999021,-0.039303582,53.9
8082,10744,-2.797101806,0.174330358,2.00769997,-1.553422785,0.492756713,-1.025897763,1.051665258,-0.590837608,2.357214737,0.152964932,1.233744078,-2.604072628,1.375818293,0.588284105,-0.153339806,0.410497629,-0.144576205,-0.87311471,-2.098730664,-0.487926794,-0.718438062,-0.308591677,0.581540059,0.368320623,0.510016439,0.65062154,0.241172225,-0.280623293,38.41
8083,10746,1.200262061,-0.27736739,0.500753415,0.232998812,-0.620558331,-0.222841256,-0.459802717,0.024128572,2.023634527,-0.534807628,1.42876367,-2.139532945,0.256343278,1.645722301,-1.570380034,-0.039356759,0.627970568,0.323568099,0.671368247,-0.147589198,-0.237084347,-0.336845976,-0.104011711,0.021470072,0.381708044,1.077635223,-0.110706369,-0.018805684,28.56
8084,133184,-1.212681701,-2.48482353,-6.397185815,3.670562448,-0.863375061,-1.855854731,1.01773158,-0.544703775,-1.70337805,-3.739659479,1.738124014,-2.844449336,0.765863961,-4.799737135,-0.011335412,-2.693168082,-3.166955158,-1.06780012,-0.559132202,2.908373946,1.396872063,0.092072872,-1.492882499,-0.204227396,0.532510949,-0.293871104,0.21266306,0.431094708,1335
8085,10748,-0.756472474,0.701036878,1.921652387,-1.095378743,-0.166246974,-0.848297393,0.428924406,0.018445278,1.030221935,-0.935111588,2.301484899,-1.92244648,1.279352926,1.646919061,-0.914363168,0.720674366,-0.104475666,0.395062241,-0.679839176,0.046961546,-0.150889859,-0.249795514,0.020137471,0.498877034,-0.419402925,0.650511122,0.215966728,0.162667167,24
8086,10749,-1.181566209,-0.00251543,2.94724531,-0.632055048,-0.091231395,-0.493602091,-0.206854144,0.093682745,1.687352206,-0.756284381,1.972664007,-2.36265475,0.497496337,1.130223888,-1.133357998,0.542460371,0.071172739,0.794505807,-0.494925006,0.220110099,-0.028560298,0.266053568,-0.212032679,0.535448473,0.163823624,0.958013,0.004122588,-0.110551925,17
8087,10750,1.266670534,0.054295724,0.732430077,0.149598289,-0.727568378,-0.974570017,-0.289077748,-0.247258961,1.682843457,-0.587306118,0.717496978,-2.29668898,1.745694131,1.571862153,0.518365719,0.379223421,0.370393315,-0.140487008,-0.178051817,-0.089513924,-0.278600874,-0.566731302,0.100433113,0.386987779,0.089832034,0.864750257,-0.099563271,0.00476342,12.37
8088,10750,1.223846227,-0.06917799,0.650770507,0.340672767,-0.478563697,-0.233920002,-0.345152396,-0.094603832,2.00575614,-0.786544939,0.530765204,-1.74301874,1.937931281,1.157771114,-0.829124079,-0.705798197,1.17978874,-0.938584018,-0.104004295,-0.141706998,-0.234619174,-0.12453179,-0.020770721,0.137060895,0.360666921,1.101340619,-0.074531949,-0.00922579,4.9
8089,10753,-1.34326984,1.118134071,1.35368222,0.309346067,2.432498667,4.403757528,-0.363085619,0.997212661,0.779520723,-0.174186845,0.089923681,-2.994091555,1.492115155,0.959568291,-1.111256389,1.291399417,-0.684971409,0.824349022,-1.637705358,-0.195988767,0.005541934,-0.051138974,-0.327070034,0.934150043,0.538027244,-0.091946587,-0.504312655,0.040985017,1
8090,10761,1.199158283,-0.168107328,0.757965021,0.340282842,-0.823446634,-0.530778611,-0.439505301,-0.034331616,1.916486336,-0.540886912,1.987532314,-1.707025441,0.642030291,1.577636624,-1.66547223,-0.220321312,0.79391328,0.086053171,0.473131428,-0.172695258,-0.207773815,-0.188265209,-0.028094593,0.553367253,0.333496502,1.045623679,-0.10321554,-0.015764687,9.8
8091,10765,-0.306318358,0.794014539,1.767337023,-0.675009772,0.03955563,-0.31607946,0.336890333,-0.059784167,0.689960126,-0.899165689,2.136548609,-1.472090801,2.706663583,1.432008079,-0.490527809,0.515938671,-0.042113263,0.505371618,0.395837602,0.053207329,-0.159054,-0.235027982,-0.112463258,0.009244655,-0.322465938,0.824194287,-0.044363347,0.032753517,8
8092,10767,-1.072625904,0.865687761,1.146383932,-1.001587951,0.661787239,-1.171451068,0.850077412,-0.396011955,0.940717118,-0.838941283,0.407900348,-2.185854895,2.595168139,1.314593748,-0.4474641,0.207935541,0.108560811,-0.327751799,-0.477135987,-0.027941573,-0.263823542,-0.441671856,-0.388286823,0.072459391,0.603448653,0.936051845,-0.160137974,0.028178678,30
8093,10768,-1.020736746,1.013193547,1.648041258,-1.108462288,-0.272190976,-1.018085294,0.545912908,-0.146952221,1.605595891,-0.67482904,0.413550044,-2.810377473,1.148982336,1.37325464,-0.14183676,0.574453334,0.065671694,-0.037485029,-0.910968959,0.04329688,-0.263652152,-0.440590425,-0.045811361,0.357078919,-0.342633998,0.674501148,0.217195416,0.232476379,30
8094,10769,-0.361105991,0.553833052,1.649417884,-0.402645418,-0.067933036,-0.027831211,0.383379033,0.003218397,1.162882093,-1.049238742,1.552104765,-1.560800944,1.887881579,1.200011371,-1.973684417,-0.221927157,0.546512056,0.294547393,0.826691869,0.035023259,-0.135691473,0.002339806,-0.199782168,0.03982036,-0.006613552,1.032964311,-0.052512981,0.023023471,32.5
8095,10770,-1.456426438,1.061671196,1.73923754,-1.262666711,-0.087955512,-0.843553106,0.704375759,-0.248559903,1.636169136,0.190262953,2.62582035,-1.511434204,2.159217872,1.032736604,-0.915678625,0.556809824,-0.297543083,0.198129953,-0.754511261,0.423128595,-0.334122295,-0.206437173,0.009868268,0.51864644,-0.244088282,0.638240038,0.38800676,0.202059847,35.13
8096,10773,0.962776322,-0.389322807,1.355509594,1.582497051,-0.711644905,1.075547794,-0.897551638,0.276402998,2.249418339,-0.521301818,0.91489999,-1.100434393,2.403443937,0.713342612,-2.033539631,0.268948904,0.109201594,0.932155815,0.240852416,0.075884893,-0.097361,0.118265021,-0.258768401,-0.508671766,0.533606379,-0.285371691,0.049758016,0.031808618,98.67
8097,10775,-0.896757979,0.880929567,-0.019541629,3.415311251,-0.970367986,-0.094794641,2.040607281,-0.100749852,-0.816752823,0.117999029,0.759966201,-1.870443943,3.465146239,2.001793326,-0.215299658,-0.409367965,0.949873591,0.037555703,0.316129572,1.020764656,0.312143519,0.569812327,1.104182408,0.669431267,-0.833416765,0.022350802,0.207306502,0.277823415,416.05
8098,10777,-0.930152142,0.24608524,1.797094372,-0.859658733,0.2142225,-1.166636116,0.539851541,-0.451772321,1.611829052,-0.732468189,0.448832131,-2.964932108,1.03283717,1.262500831,-0.050755609,0.482465256,-0.008858251,-0.009015268,-0.702154353,-0.264001403,-0.236115352,-0.273989325,0.259502936,0.33801374,-0.659747982,0.605075278,-0.374051245,-0.067764643,11
8099,10779,0.854354934,-0.608864908,1.378741084,1.8384241,-1.07902906,0.563952388,-0.763966858,0.14469183,2.62161759,-0.693682281,-0.649834758,-2.179539383,1.499236024,0.739092325,-1.245327374,0.029667188,0.535226375,0.458830236,-0.187196397,0.128139412,-0.098314466,-0.045777434,-0.252568866,-0.148806833,0.463730751,-0.292160392,0.035370908,0.054784112,164.67
8100,10780,0.795086536,-0.588708661,1.70247506,1.808822405,-1.169323511,0.934399245,-1.006589128,0.416064144,2.368952733,-0.541012998,1.836481459,-1.365975932,0.906757203,1.068410611,-1.710907948,-0.259577797,0.837394711,0.311994253,-0.505635914,-0.018868235,-0.000932061,0.301981319,-0.109491812,0.178193102,0.269510041,-0.318045194,0.054098653,0.040652167,125.07
8101,10780,1.180403704,0.103508304,0.002933812,1.677890805,1.814384589,4.371276431,-1.216301693,1.050872889,1.149025418,0.243646937,0.313249669,-2.635236444,1.705079269,1.262755644,-0.409832438,1.082809405,-0.341399293,0.790363329,-0.89648564,-0.05754669,-0.096299717,-0.077023707,-0.074914851,0.951999859,0.528070167,0.082827573,0.013273985,0.022043079,7.75
8102,10782,-1.185413236,1.339392597,1.582072661,0.131985583,0.031177704,-0.60475902,0.519864147,-0.155405823,1.231261146,-0.085461555,1.161816817,-2.206216066,1.892744515,1.381918525,0.359911388,-0.277094612,0.683565241,-0.710175877,-0.677089163,0.038638116,-0.331855318,-0.594347271,0.177175074,0.322806061,-0.278833036,0.013049798,-0.027856287,0.193398277,6.14
8103,10784,-0.689691601,0.742998294,2.041778756,-1.214791593,0.123088528,-0.137035133,0.4484026,0.097273429,0.772986212,-1.244161292,2.431486024,-1.672213024,1.79652978,1.585388942,-0.672642954,0.470663318,0.09164318,-0.048481076,-0.901280202,-0.113469769,-0.118289548,-0.182555729,-0.096008423,0.000419775,-0.271309204,0.718620198,-0.034162097,0.065337373,16
8104,10784,-9.791064134,8.261750051,-2.524941413,-0.896417552,-2.430637221,4.5301675,-8.784592751,-22.15906273,3.130838391,2.344039275,1.854358765,0.237107226,0.536751084,3.185342859,-0.823732826,0.460980623,2.675159716,0.484894551,-0.869686374,-4.56160771,22.58898947,-8.527144872,3.642682733,-0.53412017,0.489866423,0.228190702,1.152758894,0.156205012,10.76
8105,133731,1.176632673,3.141918139,-6.140444836,5.521820589,1.768514889,-1.727185698,-0.93242891,0.292796545,-3.156826558,-3.898240381,4.77672033,-4.15249885,-0.472990803,-10.25885148,-0.533455592,0.458138563,0.167601789,1.404310894,-1.874015263,0.329567973,0.12937163,-0.803020814,-0.074098356,-0.031084405,0.375366225,0.065896784,0.488257739,0.32587163,0
8106,10785,-6.057490873,5.243408103,-1.809137076,0.666109101,-3.233774761,5.409330475,-10.47077037,-22.2939819,-1.213876957,-5.781218167,0.75027784,0.77891914,-0.460452529,5.510428985,-2.206772023,2.192070534,1.530333521,1.063799512,-2.991952425,4.911801521,-11.08432368,4.534453883,1.891494177,-0.204888846,-1.315684104,-0.723687596,-0.31345082,0.2683571,168
8107,10786,1.26094062,0.226231858,0.157373722,0.385128399,0.397462483,0.513961662,-0.245947453,0.081541841,1.165342361,-0.305847318,1.586589093,-1.814581336,1.931467979,1.853206478,-0.055366881,0.523597689,-0.080391528,0.173275004,0.050025296,-0.128914511,-0.407266763,-0.928422875,0.023215582,-1.218960446,0.2433024,0.141120059,-0.045308269,-0.013225253,0.99
8108,10790,-0.46678025,0.464475745,1.135862569,-1.017145101,0.888621059,0.497804966,0.403672108,0.052829901,1.561819734,-1.430563003,-0.958538566,-2.366763414,2.270131606,0.908569188,-1.430391399,-0.164209488,0.399023339,-0.398757396,-0.12227582,-0.065143034,-0.194272805,-0.107803324,-0.274893233,-1.286176852,-0.128506422,0.982055346,0.026905804,0.101693168,16.1
8109,10790,0.937566529,-0.336669629,1.703668626,1.700554468,-0.946148904,1.043895609,-1.054692486,0.409645915,2.292920515,-0.528965261,1.761643631,-1.092717217,1.577746982,0.912416276,-1.775106372,-0.238563856,0.723623686,0.286313661,-0.41131136,-0.105167966,-0.047027077,0.351855774,-0.084536717,-0.013724876,0.3431062,-0.300403637,0.070526834,0.028461,59.07
8110,10791,0.947915691,-0.403576883,1.197999796,1.650165062,-1.0231165,0.223699893,-0.798343116,0.26150112,2.411420383,-0.454658528,-0.020207483,-3.577898387,-1.072523533,1.779572776,0.415688211,0.105717933,0.752314198,0.388188434,-1.057296088,-0.202391084,0.023871813,0.182224403,-0.093642268,-0.030148303,0.281765606,-0.252029548,0.021949644,0.036082087,97
8111,10793,-1.403175351,1.782770739,0.9746598,0.231458466,-0.639555581,-0.675621445,-0.141362663,0.813772302,0.675240393,-0.87870497,0.83837276,-1.883950673,2.002026664,2.130339633,0.24776342,-0.003796516,1.047038642,-0.60883733,-0.71298695,-0.064387442,-0.27365837,-0.629954531,0.169816643,0.323687105,-0.226226306,0.050661438,0.12328966,0.038104158,13.48
8112,10795,0.955310299,-0.443437089,1.294394876,1.719861646,-0.814833497,0.760287145,-0.778729233,0.139043485,2.549055942,-0.694244432,-0.841537688,-1.940306926,2.215845985,0.577554911,-1.298283456,0.092543474,0.37238669,0.480275392,-0.050766784,0.101070565,-0.137049597,-0.033164205,-0.267704991,-0.473499029,0.546157626,-0.26905835,0.046748319,0.045864011,125.07
8113,10795,-0.230490348,1.717469668,1.887879911,3.23369492,0.957608763,-0.265253901,1.32354356,-0.408168,-0.788420694,0.609135978,0.355596138,-2.927880162,1.912140803,1.503384589,-1.064937646,0.633983135,-0.033912763,-0.482574036,-1.318619414,-0.062472865,-0.498023796,-1.185608979,0.005230646,0.247236866,-0.154328496,-0.444615294,-0.197364964,-0.198470073,10.43
8114,10795,1.083799431,0.292250382,0.495371053,1.387992226,-0.199534986,-0.613917078,0.13599147,-0.221067854,1.204113437,-0.429802916,1.103280001,-2.013146694,1.777170837,1.841835724,0.393772768,-0.371045374,0.692827313,-0.448900629,-1.072756171,-0.11333037,-0.04094163,0.105239735,-0.064416588,0.359888832,0.536647392,-0.363602046,-0.00427183,0.023091097,54.9
8115,10795,0.934621684,-0.508516169,0.622315932,0.373674853,-0.657332981,0.005687086,-0.294368903,0.0155518,1.742238528,-0.669025203,2.38696461,-1.065740688,1.679690109,1.425629807,-1.51282197,-0.546155994,1.016326635,-0.466426786,0.071140024,0.09618669,-0.098564705,-0.049702778,-0.112420189,0.276209115,0.253568255,1.059600506,-0.101682971,0.003071386,124.8
8116,10797,1.189183226,-0.233307264,0.502394449,0.164356267,-0.367912445,0.254870811,-0.521725212,0.135511075,1.937885445,-0.587588956,1.744067872,-1.760152996,0.788302858,1.559950668,-1.381343258,-0.359897114,0.874048309,-0.196660361,0.314594468,-0.177157132,-0.213027446,-0.168440128,-0.066750293,-0.275633823,0.333701209,1.107240172,-0.087502711,-0.023880975,12.18
8117,10799,1.266542192,0.015941685,0.623743153,-0.050314553,-0.513566263,-0.469131841,-0.423445708,-0.067397061,1.470987233,-0.408524402,2.095040366,-1.801557591,1.557497793,1.778119328,-0.141884306,0.677569768,0.009014919,0.479509902,0.239627198,-0.098823013,-0.256528965,-0.522403312,0.058309351,-0.000196771,0.101931768,0.869285004,-0.102920048,-0.010869015,2.14
8118,10805,1.154042864,0.143448943,1.169979985,1.552560169,-0.694533128,-0.238815025,-0.434134671,-0.104347471,1.953841455,-0.568324475,0.245069759,-1.677088577,2.390014667,1.008909427,-0.764317115,-0.159554573,0.500868846,0.182061029,-0.444167343,-0.112699922,-0.045904855,0.367917267,-0.147054885,0.383032959,0.650850481,-0.257888475,0.036228911,0.0271244,19.9
8119,10807,1.120416028,0.298502636,0.622848798,1.405906503,-0.358556627,-0.617385076,-0.043234451,-0.1340927,1.046098321,-0.140506377,2.351302586,-1.76355402,1.222034676,2.046227771,-0.474286952,0.277511287,0.103188709,0.681141336,-0.472658673,-0.139870514,-0.000568348,0.172351712,-0.107328473,0.483208368,0.570640381,-0.351836447,-0.020086842,0.012188397,34.9
8120,10818,-0.905440435,0.150428252,1.747904353,0.023319539,1.049614296,-1.258810788,0.301292697,-0.174181672,1.231137656,-1.008203439,0.944027788,-3.166324659,0.184274182,1.182696924,0.089869766,0.18659778,0.839439657,-0.30777476,-1.443990054,-0.038480979,-0.275992512,-0.699249562,0.215741794,0.243855587,-0.726668958,-0.181232097,-0.114477557,-0.057159748,1.98
8121,10819,-0.275272955,1.339652876,1.630180143,1.90271003,0.747517151,0.0742868,0.627599193,-0.051035669,0.033236962,-0.127455868,-0.41720166,-3.06070322,1.897121341,1.53284447,-0.341638896,0.892903364,-0.21363701,0.224667659,-0.670191584,-0.089728401,-0.375840429,-0.963320454,-0.084509017,-0.579348418,-0.094596402,-0.292968001,-0.010294813,0.02081282,5.43
8122,10820,-1.114644417,0.337142598,2.193270429,2.144666908,0.719385859,-0.315102688,-0.795180454,-0.689766597,1.148602382,-0.16065241,-0.202300415,-1.98029276,2.395269486,0.791136328,-1.888778216,0.713839613,0.021578229,0.074918824,-1.627252984,-0.547260794,0.675917599,-0.004822477,0.110171926,0.329884825,-1.194541077,-0.413619765,0.401690431,0.207775541,0
8123,10820,1.1617609,-0.196478697,1.452584324,0.455137598,-1.142184823,-0.169108913,-0.855188132,0.083913266,1.981776568,-0.536770402,2.222239899,-1.136428831,1.926529462,1.125921816,-1.238308353,0.291687492,0.441577581,0.272029647,0.170413039,-0.090650106,-0.200188997,-0.155090816,0.083476333,0.555639783,0.047533599,0.888950469,-0.059418956,0.002948692,6
8124,10820,-1.615325127,0.346874928,-0.147872204,-1.089688339,-4.917660393,2.278146261,6.988376866,-2.104665321,2.02325468,-0.129133625,1.089683196,-3.396339691,1.462448081,0.3302665,0.009786261,0.612319144,-0.517180518,-0.439327758,-0.866239894,-0.380178916,-1.111764082,-0.562018441,-0.215163578,0.446790391,-0.245640782,0.570352735,0.794067564,-0.897787762,1228.99
